timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1731765520395,7028,https://www.tradeoxy.com/,200,OK,Thread Group 1-8,text,true,,991412,6996,30,30,https://www.tradeoxy.com/,1962,0,1654
1731765520395,2443,https://www.tradeoxy.com/-0,200,OK,Thread Group 1-8,text,true,,84147,497,30,30,https://www.tradeoxy.com/,1962,0,1654
1731765523093,4073,https://www.tradeoxy.com/-1,200,OK,Thread Group 1-8,text,true,,50477,1079,30,30,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,649,0,441
1731765523093,883,https://www.tradeoxy.com/-0,200,OK,,text,true,,47180,534,0,0,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,649,0,441
1731765525277,1889,https://www.tradeoxy.com/-1,200,OK,ResDownload-Thread-3,text,true,,3297,545,0,0,https://fonts.googleapis.com/css2?family=Inter:wght@400..600&display=swap,1889,0,1253
1731765523091,193,https://www.tradeoxy.com/-2,200,OK,Thread Group 1-8,text,true,,91884,546,30,30,https://www.tradeoxy.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,176,0,0
1731765523095,1678,https://www.tradeoxy.com/-3,200,OK,Thread Group 1-8,text,true,,4281,544,30,30,https://www.tradeoxy.com/_next/static/chunks/webpack-ddd862917e4dc68b.js,1678,0,981
1731765523096,3238,https://www.tradeoxy.com/-4,200,OK,Thread Group 1-8,text,true,,141370,546,30,30,https://www.tradeoxy.com/_next/static/chunks/framework-03cd576e71e4cd66.js,1677,0,982
1731765523098,2303,https://www.tradeoxy.com/-5,200,OK,Thread Group 1-8,text,true,,109646,541,30,30,https://www.tradeoxy.com/_next/static/chunks/main-52a2ea3fa3e91d31.js,707,0,510
1731765523099,4324,https://www.tradeoxy.com/-6,200,OK,Thread Group 1-8,text,true,,470868,547,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/_app-11e313411a08a5a7.js,1494,0,779
1731765523812,723,https://www.tradeoxy.com/-7,200,OK,Thread Group 1-8,text,true,,27579,540,30,30,https://www.tradeoxy.com/_next/static/chunks/278-a51d6bf0a124c73b.js,721,0,0
1731765524558,1562,https://www.tradeoxy.com/-8,200,OK,Thread Group 1-8,text,true,,1909,548,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/index-b29647434ab6042d.js,1561,0,969
1731765524780,1775,https://www.tradeoxy.com/-9,200,OK,Thread Group 1-8,text,true,,1668,549,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_buildManifest.js,1775,0,1116
1731765525405,1862,https://www.tradeoxy.com/-10,200,OK,Thread Group 1-8,text,true,,624,547,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_ssgManifest.js,1862,0,1187
1731765526118,662,https://www.tradeoxy.com/-11,200,OK,Thread Group 1-8,bin,true,,6959,512,30,30,https://www.tradeoxy.com/assets/logo.png,662,0,0
1731765520485,7058,https://www.tradeoxy.com/,200,OK,Thread Group 1-12,text,true,,991412,6996,30,30,https://www.tradeoxy.com/,1881,0,1567
1731765520485,2374,https://www.tradeoxy.com/-0,200,OK,Thread Group 1-12,text,true,,84147,497,30,30,https://www.tradeoxy.com/,1881,0,1567
1731765523114,3793,https://www.tradeoxy.com/-1,200,OK,Thread Group 1-12,text,true,,50477,1079,30,30,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,180,0,0
1731765523114,185,https://www.tradeoxy.com/-0,200,OK,,text,true,,47180,534,0,0,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,180,0,0
1731765525284,1623,https://www.tradeoxy.com/-1,200,OK,ResDownload-Thread-10,text,true,,3297,545,0,0,https://fonts.googleapis.com/css2?family=Inter:wght@400..600&display=swap,1623,0,1217
1731765523117,2436,https://www.tradeoxy.com/-2,200,OK,Thread Group 1-12,text,true,,91884,546,30,30,https://www.tradeoxy.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,1501,0,769
1731765523120,1498,https://www.tradeoxy.com/-3,200,OK,Thread Group 1-12,text,true,,4281,544,30,30,https://www.tradeoxy.com/_next/static/chunks/webpack-ddd862917e4dc68b.js,1498,0,768
1731765523119,2998,https://www.tradeoxy.com/-4,200,OK,Thread Group 1-12,text,true,,141370,546,30,30,https://www.tradeoxy.com/_next/static/chunks/framework-03cd576e71e4cd66.js,1477,0,764
1731765523191,1785,https://www.tradeoxy.com/-5,200,OK,Thread Group 1-12,text,true,,109646,541,30,30,https://www.tradeoxy.com/_next/static/chunks/main-52a2ea3fa3e91d31.js,663,0,478
1731765523234,4309,https://www.tradeoxy.com/-6,200,OK,Thread Group 1-12,text,true,,470868,547,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/_app-11e313411a08a5a7.js,1548,0,865
1731765524642,951,https://www.tradeoxy.com/-7,200,OK,Thread Group 1-12,text,true,,27579,540,30,30,https://www.tradeoxy.com/_next/static/chunks/278-a51d6bf0a124c73b.js,548,0,0
1731765524985,1799,https://www.tradeoxy.com/-8,200,OK,Thread Group 1-12,text,true,,1909,548,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/index-b29647434ab6042d.js,1799,0,1102
1731765525550,668,https://www.tradeoxy.com/-9,200,OK,Thread Group 1-12,text,true,,1668,549,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_buildManifest.js,668,0,0
1731765525589,630,https://www.tradeoxy.com/-10,200,OK,Thread Group 1-12,text,true,,624,547,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_ssgManifest.js,630,0,0
1731765526113,664,https://www.tradeoxy.com/-11,200,OK,Thread Group 1-12,bin,true,,6959,512,30,30,https://www.tradeoxy.com/assets/logo.png,664,0,0
1731765520423,7200,https://www.tradeoxy.com/,200,OK,Thread Group 1-10,text,true,,991412,6996,30,30,https://www.tradeoxy.com/,1906,0,1631
1731765520423,2279,https://www.tradeoxy.com/-0,200,OK,Thread Group 1-10,text,true,,84147,497,30,30,https://www.tradeoxy.com/,1906,0,1631
1731765523129,3776,https://www.tradeoxy.com/-1,200,OK,Thread Group 1-10,text,true,,50477,1079,30,30,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,321,0,0
1731765523129,324,https://www.tradeoxy.com/-0,200,OK,,text,true,,47180,534,0,0,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,321,0,0
1731765525278,1627,https://www.tradeoxy.com/-1,200,OK,ResDownload-Thread-16,text,true,,3297,545,0,0,https://fonts.googleapis.com/css2?family=Inter:wght@400..600&display=swap,1627,0,1222
1731765523200,2498,https://www.tradeoxy.com/-2,200,OK,Thread Group 1-10,text,true,,91884,546,30,30,https://www.tradeoxy.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,1580,0,901
1731765523236,635,https://www.tradeoxy.com/-3,200,OK,Thread Group 1-10,text,true,,4281,544,30,30,https://www.tradeoxy.com/_next/static/chunks/webpack-ddd862917e4dc68b.js,635,0,445
1731765523238,2276,https://www.tradeoxy.com/-4,200,OK,Thread Group 1-10,text,true,,141370,546,30,30,https://www.tradeoxy.com/_next/static/chunks/framework-03cd576e71e4cd66.js,638,0,462
1731765523240,2005,https://www.tradeoxy.com/-5,200,OK,Thread Group 1-10,text,true,,109646,541,30,30,https://www.tradeoxy.com/_next/static/chunks/main-52a2ea3fa3e91d31.js,766,0,474
1731765523238,4385,https://www.tradeoxy.com/-6,200,OK,Thread Group 1-10,text,true,,470868,547,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/_app-11e313411a08a5a7.js,1544,0,830
1731765523879,2375,https://www.tradeoxy.com/-7,200,OK,Thread Group 1-10,text,true,,27579,540,30,30,https://www.tradeoxy.com/_next/static/chunks/278-a51d6bf0a124c73b.js,1738,0,1284
1731765525242,451,https://www.tradeoxy.com/-8,200,OK,Thread Group 1-10,text,true,,1909,548,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/index-b29647434ab6042d.js,451,0,0
1731765525511,567,https://www.tradeoxy.com/-9,200,OK,Thread Group 1-10,text,true,,1668,549,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_buildManifest.js,567,0,0
1731765525694,646,https://www.tradeoxy.com/-10,200,OK,Thread Group 1-10,text,true,,624,547,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_ssgManifest.js,646,0,0
1731765525695,643,https://www.tradeoxy.com/-11,200,OK,Thread Group 1-10,bin,true,,6959,512,30,30,https://www.tradeoxy.com/assets/logo.png,643,0,0
1731765520395,7701,https://www.tradeoxy.com/,200,OK,Thread Group 1-7,text,true,,991412,6996,30,30,https://www.tradeoxy.com/,2013,0,1658
1731765520395,2392,https://www.tradeoxy.com/-0,200,OK,Thread Group 1-7,text,true,,84147,497,30,30,https://www.tradeoxy.com/,2013,0,1658
1731765523123,3744,https://www.tradeoxy.com/-1,200,OK,Thread Group 1-7,text,true,,50477,1079,30,30,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,341,0,0
1731765523123,344,https://www.tradeoxy.com/-0,200,OK,,text,true,,47180,534,0,0,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,341,0,0
1731765525272,1595,https://www.tradeoxy.com/-1,200,OK,ResDownload-Thread-14,text,true,,3297,545,0,0,https://fonts.googleapis.com/css2?family=Inter:wght@400..600&display=swap,1595,0,1087
1731765523196,2608,https://www.tradeoxy.com/-2,200,OK,Thread Group 1-7,text,true,,91884,546,30,30,https://www.tradeoxy.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,1584,0,888
1731765523194,845,https://www.tradeoxy.com/-3,200,OK,Thread Group 1-7,text,true,,4281,544,30,30,https://www.tradeoxy.com/_next/static/chunks/webpack-ddd862917e4dc68b.js,843,0,522
1731765523198,2339,https://www.tradeoxy.com/-4,200,OK,Thread Group 1-7,text,true,,141370,546,30,30,https://www.tradeoxy.com/_next/static/chunks/framework-03cd576e71e4cd66.js,674,0,494
1731765523236,3177,https://www.tradeoxy.com/-5,200,OK,Thread Group 1-7,text,true,,109646,541,30,30,https://www.tradeoxy.com/_next/static/chunks/main-52a2ea3fa3e91d31.js,1545,0,850
1731765523355,4741,https://www.tradeoxy.com/-6,200,OK,Thread Group 1-7,text,true,,470868,547,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/_app-11e313411a08a5a7.js,1896,0,1358
1731765524114,1235,https://www.tradeoxy.com/-7,200,OK,Thread Group 1-7,text,true,,27579,540,30,30,https://www.tradeoxy.com/_next/static/chunks/278-a51d6bf0a124c73b.js,677,0,0
1731765525360,1834,https://www.tradeoxy.com/-8,200,OK,Thread Group 1-7,text,true,,1909,548,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/index-b29647434ab6042d.js,1834,0,1197
1731765525538,1882,https://www.tradeoxy.com/-9,200,OK,Thread Group 1-7,text,true,,1668,549,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_buildManifest.js,1882,0,1244
1731765525800,583,https://www.tradeoxy.com/-10,200,OK,Thread Group 1-7,text,true,,624,547,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_ssgManifest.js,583,0,0
1731765526385,679,https://www.tradeoxy.com/-11,200,OK,Thread Group 1-7,bin,true,,6959,512,30,30,https://www.tradeoxy.com/assets/logo.png,679,0,0
1731765520393,7727,https://www.tradeoxy.com/,200,OK,Thread Group 1-3,text,true,,991412,6996,30,30,https://www.tradeoxy.com/,1973,0,1660
1731765520393,2377,https://www.tradeoxy.com/-0,200,OK,Thread Group 1-3,text,true,,84147,497,30,30,https://www.tradeoxy.com/,1973,0,1660
1731765523171,3695,https://www.tradeoxy.com/-1,200,OK,Thread Group 1-3,text,true,,50477,1079,30,30,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,336,0,0
1731765523171,339,https://www.tradeoxy.com/-0,200,OK,,text,true,,47180,534,0,0,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,336,0,0
1731765525255,1611,https://www.tradeoxy.com/-1,200,OK,ResDownload-Thread-36,text,true,,3297,545,0,0,https://fonts.googleapis.com/css2?family=Inter:wght@400..600&display=swap,1567,0,1109
1731765523225,1738,https://www.tradeoxy.com/-2,200,OK,Thread Group 1-3,text,true,,91884,546,30,30,https://www.tradeoxy.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,627,0,433
1731765523347,2052,https://www.tradeoxy.com/-3,200,OK,Thread Group 1-3,text,true,,4281,544,30,30,https://www.tradeoxy.com/_next/static/chunks/webpack-ddd862917e4dc68b.js,2052,0,1477
1731765523346,3538,https://www.tradeoxy.com/-4,200,OK,Thread Group 1-3,text,true,,141370,546,30,30,https://www.tradeoxy.com/_next/static/chunks/framework-03cd576e71e4cd66.js,1839,0,1279
1731765523348,2874,https://www.tradeoxy.com/-5,200,OK,Thread Group 1-3,text,true,,109646,541,30,30,https://www.tradeoxy.com/_next/static/chunks/main-52a2ea3fa3e91d31.js,1840,0,1286
1731765523389,4234,https://www.tradeoxy.com/-6,200,OK,Thread Group 1-3,text,true,,470868,547,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/_app-11e313411a08a5a7.js,1383,0,657
1731765524964,550,https://www.tradeoxy.com/-7,200,OK,Thread Group 1-3,text,true,,27579,540,30,30,https://www.tradeoxy.com/_next/static/chunks/278-a51d6bf0a124c73b.js,549,0,0
1731765525400,1795,https://www.tradeoxy.com/-8,200,OK,Thread Group 1-3,text,true,,1909,548,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/index-b29647434ab6042d.js,1795,0,1155
1731765525511,573,https://www.tradeoxy.com/-9,200,OK,Thread Group 1-3,text,true,,1668,549,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_buildManifest.js,573,0,0
1731765526094,683,https://www.tradeoxy.com/-10,200,OK,Thread Group 1-3,text,true,,624,547,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_ssgManifest.js,682,0,0
1731765526225,1891,https://www.tradeoxy.com/-11,200,OK,Thread Group 1-3,bin,true,,6959,512,30,30,https://www.tradeoxy.com/assets/logo.png,1881,0,1231
1731765520398,7736,https://www.tradeoxy.com/,200,OK,Thread Group 1-6,text,true,,991412,6996,30,30,https://www.tradeoxy.com/,1966,0,1652
1731765520398,2445,https://www.tradeoxy.com/-0,200,OK,Thread Group 1-6,text,true,,84147,497,30,30,https://www.tradeoxy.com/,1966,0,1652
1731765523130,4036,https://www.tradeoxy.com/-1,200,OK,Thread Group 1-6,text,true,,50477,1079,30,30,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,276,0,0
1731765523130,278,https://www.tradeoxy.com/-0,200,OK,,text,true,,47180,534,0,0,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,276,0,0
1731765525283,1883,https://www.tradeoxy.com/-1,200,OK,ResDownload-Thread-18,text,true,,3297,545,0,0,https://fonts.googleapis.com/css2?family=Inter:wght@400..600&display=swap,1881,0,1268
1731765523203,2000,https://www.tradeoxy.com/-2,200,OK,Thread Group 1-6,text,true,,91884,546,30,30,https://www.tradeoxy.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,728,0,502
1731765523206,641,https://www.tradeoxy.com/-3,200,OK,Thread Group 1-6,text,true,,4281,544,30,30,https://www.tradeoxy.com/_next/static/chunks/webpack-ddd862917e4dc68b.js,641,0,438
1731765523208,2263,https://www.tradeoxy.com/-4,200,OK,Thread Group 1-6,text,true,,141370,546,30,30,https://www.tradeoxy.com/_next/static/chunks/framework-03cd576e71e4cd66.js,637,0,433
1731765523245,1702,https://www.tradeoxy.com/-5,200,OK,Thread Group 1-6,text,true,,109646,541,30,30,https://www.tradeoxy.com/_next/static/chunks/main-52a2ea3fa3e91d31.js,605,0,406
1731765523356,4778,https://www.tradeoxy.com/-6,200,OK,Thread Group 1-6,text,true,,470868,547,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/_app-11e313411a08a5a7.js,1901,0,1361
1731765523866,2241,https://www.tradeoxy.com/-7,200,OK,Thread Group 1-6,text,true,,27579,540,30,30,https://www.tradeoxy.com/_next/static/chunks/278-a51d6bf0a124c73b.js,1697,0,1290
1731765524949,545,https://www.tradeoxy.com/-8,200,OK,Thread Group 1-6,text,true,,1909,548,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/index-b29647434ab6042d.js,545,0,0
1731765525206,430,https://www.tradeoxy.com/-9,200,OK,Thread Group 1-6,text,true,,1668,549,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_buildManifest.js,430,0,0
1731765525468,556,https://www.tradeoxy.com/-10,200,OK,Thread Group 1-6,text,true,,624,547,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_ssgManifest.js,556,0,0
1731765525491,577,https://www.tradeoxy.com/-11,200,OK,Thread Group 1-6,bin,true,,6959,512,30,30,https://www.tradeoxy.com/assets/logo.png,576,0,0
1731765520394,7773,https://www.tradeoxy.com/,200,OK,Thread Group 1-9,text,true,,991412,6996,30,30,https://www.tradeoxy.com/,1970,0,1655
1731765520394,2472,https://www.tradeoxy.com/-0,200,OK,Thread Group 1-9,text,true,,84147,497,30,30,https://www.tradeoxy.com/,1970,0,1655
1731765523158,3926,https://www.tradeoxy.com/-1,200,OK,Thread Group 1-9,text,true,,50477,1079,30,30,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,324,0,0
1731765523158,330,https://www.tradeoxy.com/-0,200,OK,,text,true,,47180,534,0,0,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,324,0,0
1731765525255,1829,https://www.tradeoxy.com/-1,200,OK,ResDownload-Thread-30,text,true,,3297,545,0,0,https://fonts.googleapis.com/css2?family=Inter:wght@400..600&display=swap,1829,0,1165
1731765523222,2610,https://www.tradeoxy.com/-2,200,OK,Thread Group 1-9,text,true,,91884,546,30,30,https://www.tradeoxy.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,1568,0,895
1731765523321,1941,https://www.tradeoxy.com/-3,200,OK,Thread Group 1-9,text,true,,4281,544,30,30,https://www.tradeoxy.com/_next/static/chunks/webpack-ddd862917e4dc68b.js,1941,0,1400
1731765523381,3539,https://www.tradeoxy.com/-4,200,OK,Thread Group 1-9,text,true,,141370,546,30,30,https://www.tradeoxy.com/_next/static/chunks/framework-03cd576e71e4cd66.js,1884,0,1343
1731765523752,501,https://www.tradeoxy.com/-5,200,OK,Thread Group 1-9,text,true,,109646,541,30,30,https://www.tradeoxy.com/_next/static/chunks/main-52a2ea3fa3e91d31.js,399,0,0
1731765523785,4382,https://www.tradeoxy.com/-6,200,OK,Thread Group 1-9,text,true,,470868,547,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/_app-11e313411a08a5a7.js,1622,0,1089
1731765524254,574,https://www.tradeoxy.com/-7,200,OK,Thread Group 1-9,text,true,,27579,540,30,30,https://www.tradeoxy.com/_next/static/chunks/278-a51d6bf0a124c73b.js,556,0,0
1731765524859,548,https://www.tradeoxy.com/-8,200,OK,Thread Group 1-9,text,true,,1909,548,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/index-b29647434ab6042d.js,548,0,0
1731765525260,1802,https://www.tradeoxy.com/-9,200,OK,Thread Group 1-9,text,true,,1668,549,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_buildManifest.js,1802,0,1111
1731765525409,1767,https://www.tradeoxy.com/-10,200,OK,Thread Group 1-9,text,true,,624,547,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_ssgManifest.js,1767,0,1136
1731765525830,569,https://www.tradeoxy.com/-11,200,OK,Thread Group 1-9,bin,true,,6959,512,30,30,https://www.tradeoxy.com/assets/logo.png,569,0,0
1731765520616,7559,https://www.tradeoxy.com/,200,OK,Thread Group 1-16,text,true,,991412,6996,30,30,https://www.tradeoxy.com/,1696,0,1439
1731765520616,2084,https://www.tradeoxy.com/-0,200,OK,Thread Group 1-16,text,true,,84147,497,30,30,https://www.tradeoxy.com/,1696,0,1439
1731765523156,3941,https://www.tradeoxy.com/-1,200,OK,Thread Group 1-16,text,true,,50477,1079,30,30,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,354,0,0
1731765523156,357,https://www.tradeoxy.com/-0,200,OK,,text,true,,47180,534,0,0,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,354,0,0
1731765525252,1845,https://www.tradeoxy.com/-1,200,OK,ResDownload-Thread-28,text,true,,3297,545,0,0,https://fonts.googleapis.com/css2?family=Inter:wght@400..600&display=swap,1842,0,1204
1731765523216,2011,https://www.tradeoxy.com/-2,200,OK,Thread Group 1-16,text,true,,91884,546,30,30,https://www.tradeoxy.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,776,0,497
1731765523290,1896,https://www.tradeoxy.com/-3,200,OK,Thread Group 1-16,text,true,,4281,544,30,30,https://www.tradeoxy.com/_next/static/chunks/webpack-ddd862917e4dc68b.js,1896,0,1344
1731765523368,3738,https://www.tradeoxy.com/-4,200,OK,Thread Group 1-16,text,true,,141370,546,30,30,https://www.tradeoxy.com/_next/static/chunks/framework-03cd576e71e4cd66.js,2027,0,1447
1731765523620,226,https://www.tradeoxy.com/-5,200,OK,Thread Group 1-16,text,true,,109646,541,30,30,https://www.tradeoxy.com/_next/static/chunks/main-52a2ea3fa3e91d31.js,213,0,0
1731765523776,4399,https://www.tradeoxy.com/-6,200,OK,Thread Group 1-16,text,true,,470868,547,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/_app-11e313411a08a5a7.js,1631,0,1107
1731765523859,735,https://www.tradeoxy.com/-7,200,OK,Thread Group 1-16,text,true,,27579,540,30,30,https://www.tradeoxy.com/_next/static/chunks/278-a51d6bf0a124c73b.js,734,0,0
1731765524605,550,https://www.tradeoxy.com/-8,200,OK,Thread Group 1-16,text,true,,1909,548,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/index-b29647434ab6042d.js,550,0,0
1731765525172,1724,https://www.tradeoxy.com/-9,200,OK,Thread Group 1-16,text,true,,1668,549,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_buildManifest.js,1724,0,1101
1731765525192,1680,https://www.tradeoxy.com/-10,200,OK,Thread Group 1-16,text,true,,624,547,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_ssgManifest.js,1680,0,1071
1731765525284,1785,https://www.tradeoxy.com/-11,200,OK,Thread Group 1-16,bin,true,,6959,512,30,30,https://www.tradeoxy.com/assets/logo.png,1785,0,1090
1731765520519,7673,https://www.tradeoxy.com/,200,OK,Thread Group 1-13,text,true,,991412,6996,30,30,https://www.tradeoxy.com/,1820,0,1532
1731765520519,2195,https://www.tradeoxy.com/-0,200,OK,Thread Group 1-13,text,true,,84147,497,30,30,https://www.tradeoxy.com/,1820,0,1532
1731765523127,4039,https://www.tradeoxy.com/-1,200,OK,Thread Group 1-13,text,true,,50477,1079,30,30,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,324,0,0
1731765523127,327,https://www.tradeoxy.com/-0,200,OK,,text,true,,47180,534,0,0,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,324,0,0
1731765525274,1892,https://www.tradeoxy.com/-1,200,OK,ResDownload-Thread-17,text,true,,3297,545,0,0,https://fonts.googleapis.com/css2?family=Inter:wght@400..600&display=swap,1892,0,1246
1731765523202,1724,https://www.tradeoxy.com/-2,200,OK,Thread Group 1-13,text,true,,91884,546,30,30,https://www.tradeoxy.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,645,0,445
1731765523242,732,https://www.tradeoxy.com/-3,200,OK,Thread Group 1-13,text,true,,4281,544,30,30,https://www.tradeoxy.com/_next/static/chunks/webpack-ddd862917e4dc68b.js,732,0,400
1731765523355,3736,https://www.tradeoxy.com/-4,200,OK,Thread Group 1-13,text,true,,141370,546,30,30,https://www.tradeoxy.com/_next/static/chunks/framework-03cd576e71e4cd66.js,2005,0,1448
1731765523535,231,https://www.tradeoxy.com/-5,200,OK,Thread Group 1-13,text,true,,109646,541,30,30,https://www.tradeoxy.com/_next/static/chunks/main-52a2ea3fa3e91d31.js,209,0,0
1731765523765,4427,https://www.tradeoxy.com/-6,200,OK,Thread Group 1-13,text,true,,470868,547,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/_app-11e313411a08a5a7.js,1684,0,1141
1731765523771,741,https://www.tradeoxy.com/-7,200,OK,Thread Group 1-13,text,true,,27579,540,30,30,https://www.tradeoxy.com/_next/static/chunks/278-a51d6bf0a124c73b.js,739,0,0
1731765524030,905,https://www.tradeoxy.com/-8,200,OK,Thread Group 1-13,text,true,,1909,548,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/index-b29647434ab6042d.js,905,0,0
1731765524514,401,https://www.tradeoxy.com/-9,200,OK,Thread Group 1-13,text,true,,1668,549,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_buildManifest.js,401,0,0
1731765524934,1693,https://www.tradeoxy.com/-10,200,OK,Thread Group 1-13,text,true,,624,547,30,30,https://www.tradeoxy.com/_next/static/nO2kzwheUD5AotL34lprU/_ssgManifest.js,1693,0,1069
1731765524934,1845,https://www.tradeoxy.com/-11,200,OK,Thread Group 1-13,bin,true,,6959,512,30,30,https://www.tradeoxy.com/assets/logo.png,1845,0,1145
1731765520789,7408,https://www.tradeoxy.com/,200,OK,Thread Group 1-22,text,true,,991412,6996,30,30,https://www.tradeoxy.com/,1564,0,1267
1731765520789,1937,https://www.tradeoxy.com/-0,200,OK,Thread Group 1-22,text,true,,84147,497,30,30,https://www.tradeoxy.com/,1564,0,1267
1731765523126,4160,https://www.tradeoxy.com/-1,200,OK,Thread Group 1-22,text,true,,50477,1079,30,30,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,285,0,0
1731765523126,324,https://www.tradeoxy.com/-0,200,OK,,text,true,,47180,534,0,0,https://www.tradeoxy.com/_next/static/css/1b4b85c6c6c981e0.css,285,0,0
1731765525283,2003,https://www.tradeoxy.com/-1,200,OK,ResDownload-Thread-15,text,true,,3297,545,0,0,https://fonts.googleapis.com/css2?family=Inter:wght@400..600&display=swap,2003,0,1337
1731765523234,2043,https://www.tradeoxy.com/-2,200,OK,Thread Group 1-22,text,true,,91884,546,30,30,https://www.tradeoxy.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,804,0,482
1731765523353,1889,https://www.tradeoxy.com/-3,200,OK,Thread Group 1-22,text,true,,4281,544,30,30,https://www.tradeoxy.com/_next/static/chunks/webpack-ddd862917e4dc68b.js,1889,0,1354
1731765523532,399,https://www.tradeoxy.com/-4,200,OK,Thread Group 1-22,text,true,,141370,546,30,30,https://www.tradeoxy.com/_next/static/chunks/framework-03cd576e71e4cd66.js,189,0,0
1731765523763,2841,https://www.tradeoxy.com/-5,200,OK,Thread Group 1-22,text,true,,109646,541,30,30,https://www.tradeoxy.com/_next/static/chunks/main-52a2ea3fa3e91d31.js,1675,0,1119
1731765523796,4401,https://www.tradeoxy.com/-6,200,OK,Thread Group 1-22,text,true,,470868,547,30,30,https://www.tradeoxy.com/_next/static/chunks/pages/_app-11e313411a08a5a7.js,1651,0,1099
1731765523941,752,https://www.tradeoxy.com/-7,200,OK,Thread Group 1-22,text,true,,27579,540,30,30,https://www.tradeoxy.com/_next/static/chunks/278-a51d6bf0a124c73b.js,692,0,0
